GENE	TREENESS_RATIO	treeness	RCV
12098at147545	13.4312	0.5527	0.0412
61728at147545	13.3945	0.7861	0.0587
64520at147545	13.3942	0.3857	0.0288
100737at147545	13.3579	0.5327	0.0399
45187at147545	13.3531	0.8936	0.0669
13182at147545	13.3423	0.855	0.0641
37895at147545	13.3335	0.8719	0.0654
109483at147545	13.3201	0.4438	0.0333
37578at147545	13.3131	0.8776	0.0659
15982at147545	13.2925	0.9368	0.0705
53275at147545	13.2836	0.6896	0.0519
77573at147545	13.1935	0.8133	0.0616
94671at147545	13.1652	0.8844	0.0672
75408at147545	13.1485	0.5781	0.044
101574at147545	13.1368	0.4643	0.0353
100859at147545	13.0791	0.9301	0.0711
5745at147545	13.0772	0.8446	0.0646
55571at147545	13.0658	0.5821	0.0446
99572at147545	13.0642	0.3294	0.0252
5529at147545	12.9559	0.6351	0.049
111245at147545	12.9398	0.6639	0.0513
14414at147545	12.9316	0.8308	0.0642
37863at147545	12.9222	0.3615	0.028
89636at147545	12.9089	0.96	0.0744
114780at147545	12.8894	0.768	0.0596
37653at147545	12.8817	0.7304	0.0567
64802at147545	12.8716	0.4487	0.0349
70481at147545	12.8571	0.4351	0.0338
35334at147545	12.8263	0.4304	0.0336
84672at147545	12.8124	0.2135	0.0167
33175at147545	12.7918	0.8896	0.0695
75416at147545	12.7563	0.747	0.0586
10187at147545	12.7458	0.7084	0.0556
101348at147545	12.7068	0.6356	0.05
100376at147545	12.6513	0.7273	0.0575
61549at147545	12.6442	0.8994	0.0711
100767at147545	12.5636	0.9211	0.0733
92132at147545	12.5556	0.7735	0.0616
64095at147545	12.5481	0.9417	0.075
81915at147545	12.5256	0.8527	0.0681
89218at147545	12.5175	0.829	0.0662
49324at147545	12.4933	0.6418	0.0514
64926at147545	12.4863	0.8356	0.0669
36943at147545	12.4709	0.8692	0.0697
18226at147545	12.4515	0.8215	0.066
21242at147545	12.4418	0.6674	0.0536
96581at147545	12.4203	0.9792	0.0788
103547at147545	12.4097	0.7706	0.0621
99876at147545	12.3879	0.958	0.0773
22185at147545	12.3854	0.5707	0.0461
14069at147545	12.3493	0.3669	0.0297
36092at147545	12.2925	0.8863	0.0721
77091at147545	12.2875	0.9312	0.0758
31514at147545	12.2732	0.5478	0.0446
62218at147545	12.2714	0.6257	0.051
110972at147545	12.2434	0.9451	0.0772
20050at147545	12.2414	0.669	0.0547
61296at147545	12.2168	0.9389	0.0769
58208at147545	12.1548	0.5256	0.0432
79761at147545	12.1546	0.8849	0.0728
14829at147545	12.1515	0.8894	0.0732
100704at147545	12.0952	0.4212	0.0348
82953at147545	12.0665	0.8253	0.0684
61964at147545	12.0601	0.8824	0.0732
83042at147545	12.0597	0.7989	0.0662
45871at147545	12.443	0.8749	0.0703
63448at147545	12.398	0.8607	0.0694
64273at147545	12.375	0.8838	0.0714
119at147545	12.0366	0.3145	0.0261
106352at147545	12.364	0.4365	0.0353
68482at147545	12.0258	0.8378	0.0697
18429at147545	12.0192	0.9193	0.0765
42371at147545	12.102	0.5671	0.0469
5944at147545	11.9975	0.8255	0.0688
50601at147545	11.9865	0.7664	0.0639
53241at147545	11.9291	0.6652	0.0558
62834at147545	11.9283	0.4372	0.0367
108318at147545	11.9174	0.6095	0.0511
87852at147545	11.8206	0.6239	0.0528
113943at147545	11.8099	0.8968	0.0759
48179at147545	11.7118	0.8471	0.0723
48260at147545	11.7076	0.8095	0.0691
28312at147545	11.6565	0.7384	0.0633
108596at147545	11.6551	0.8847	0.0759
24451at147545	11.6536	0.8995	0.0772
78935at147545	11.5846	0.7187	0.062
94200at147545	11.5735	0.5997	0.0518
108575at147545	11.5713	0.3316	0.0287
11005at147545	11.5286	0.7658	0.0664
71011at147545	11.5049	0.6043	0.0525
71636at147545	11.4955	0.6195	0.0539
56019at147545	11.4914	0.735	0.064
59728at147545	11.4852	0.6562	0.0571
50013at147545	11.4718	0.8359	0.0729
6433at147545	11.4431	0.594	0.0519
39740at147545	11.4316	0.5729	0.0501
93593at147545	11.4303	0.8685	0.076
104149at147545	11.4183	0.9098	0.0797
61606at147545	11.3966	0.6842	0.06
21084at147545	11.3566	0.3753	0.033
26202at147545	11.3339	0.7215	0.0637
120315at147545	11.3325	0.8582	0.0757
115853at147545	11.2593	0.8222	0.073
100729at147545	11.1992	0.8716	0.0778
24189at147545	11.1901	0.8813	0.0788
82246at147545	11.1811	0.8972	0.0802
66530at147545	11.1785	0.6537	0.0585
34781at147545	11.1784	0.6312	0.0565
37386at147545	11.1089	0.8772	0.079
34677at147545	11.811	0.8792	0.0744
60630at147545	11.0806	0.8459	0.0763
38849at147545	11.0659	0.6217	0.0562
95473at147545	11.648	0.1629	0.014
119569at147545	11.0415	0.8935	0.0809
9045at147545	11.0253	0.9351	0.0848
27151at147545	11.0241	0.6353	0.0576
74379at147545	11.241	0.6308	0.0561
40237at147545	11.229	0.6275	0.0559
15851at147545	11.0172	0.3968	0.036
26355at147545	11.37	0.8065	0.0709
33739at147545	10.9975	0.8862	0.0806
41588at147545	10.9942	0.8846	0.0805
87495at147545	10.9899	0.9425	0.0858
17336at147545	10.9791	0.2833	0.0258
109722at147545	10.9784	0.9479	0.0863
65960at147545	10.9711	0.8686	0.0792
104175at147545	10.9666	0.8049	0.0734
46158at147545	10.9501	0.8906	0.0813
70628at147545	10.9471	0.4928	0.045
26504at147545	10.9425	0.4848	0.0443
59003at147545	10.9322	0.6789	0.0621
39716at147545	10.9078	0.8432	0.0773
27968at147545	10.9027	0.4827	0.0443
2600at147545	10.8977	0.8372	0.0768
11836at147545	10.8775	0.5103	0.0469
83670at147545	10.8689	0.8841	0.0813
53380at147545	10.8665	0.542	0.0499
93688at147545	10.8561	0.8084	0.0745
7069at147545	10.8401	0.6125	0.0565
47684at147545	10.8389	0.5434	0.0501
52463at147545	10.8371	0.8252	0.0761
52628at147545	10.8367	0.6037	0.0557
4319at147545	10.8345	0.5722	0.0528
48455at147545	10.8338	0.7781	0.0718
3407at147545	10.8309	0.8423	0.0778
75150at147545	10.8296	0.8565	0.0791
23523at147545	10.8241	0.5625	0.052
55215at147545	10.8211	0.5114	0.0473
37532at147545	10.8076	0.6327	0.0585
95380at147545	10.8074	0.8679	0.0803
20784at147545	10.8004	0.8658	0.0802
68375at147545	10.7752	0.9093	0.0844
113712at147545	10.7523	0.8603	0.08
25102at147545	10.7365	0.7029	0.0655
13135at147545	10.7294	0.7406	0.069
12176at147545	10.7253	0.5619	0.0524
100962at147545	10.7213	0.8669	0.0809
77517at147545	10.7092	0.5608	0.0524
14145at147545	10.7058	0.8697	0.0812
71621at147545	10.6757	0.7916	0.0742
28433at147545	10.6673	0.8782	0.0823
71497at147545	10.6514	0.4138	0.0389
69731at147545	10.6492	0.8696	0.0817
33696at147545	10.6405	0.7824	0.0735
24558at147545	10.6399	0.5135	0.0483
30179at147545	10.6128	0.8664	0.0816
46556at147545	10.6044	0.7646	0.0721
45835at147545	10.5813	0.5457	0.0516
84427at147545	10.5637	0.7478	0.0708
71919at147545	10.5151	0.8593	0.0817
3992at147545	10.5004	0.3178	0.0303
20130at147545	10.4956	0.5093	0.0485
40122at147545	10.4846	0.5177	0.0494
95114at147545	10.4574	0.9056	0.0866
89295at147545	10.4434	0.7021	0.0672
37906at147545	10.4027	0.8619	0.0829
50336at147545	10.3959	0.8245	0.0793
35111at147545	10.3834	0.8288	0.0798
70182at147545	10.3602	0.8215	0.0793
19123at147545	10.2699	0.8243	0.0803
16475at147545	10.2634	0.3822	0.0372
86342at147545	10.2623	0.8587	0.0837
26461at147545	10.2515	0.7416	0.0723
11403at147545	10.2273	0.6147	0.0601
35177at147545	10.2185	0.5602	0.0548
73852at147545	10.2161	0.914	0.0895
98277at147545	10.2153	0.3889	0.0381
51831at147545	10.2121	0.8444	0.0827
41267at147545	10.2088	0.6011	0.0589
73278at147545	10.1979	0.5715	0.056
45919at147545	10.1903	0.5808	0.057
101134at147545	10.1683	0.6429	0.0632
81109at147545	10.1627	0.7155	0.0704
25923at147545	10.1523	0.5098	0.0502
43510at147545	10.1451	0.7956	0.0784
39702at147545	10.0847	0.5444	0.054
94340at147545	10.0808	0.875	0.0868
70705at147545	10.403	0.573	0.0551
114130at147545	10.339	0.836	0.0809
25435at147545	10.317	0.8698	0.0843
97093at147545	10.0246	0.4907	0.049
95222at147545	10.0242	0.8179	0.0816
107739at147545	10.208	0.9651	0.0945
50664at147545	10.181	0.5615	0.0552
14656at147545	10.0141	0.598	0.0597
38003at147545	10.0037	0.8385	0.0838
77995at147545	10.0037	0.6181	0.0618
44119at147545	10.01	0.9309	0.093
90787at147545	9.9832	0.8184	0.082
25301at147545	9.9545	0.9123	0.0916
77015at147545	9.9412	0.9155	0.0921
15502at147545	9.9386	0.9088	0.0914
41607at147545	9.9307	0.7023	0.0707
100008at147545	9.9092	0.9299	0.0938
93661at147545	9.8955	0.5842	0.059
116986at147545	9.8837	0.8984	0.0909
116391at147545	9.8744	0.2583	0.0262
9445at147545	9.8711	0.3639	0.0369
294at147545	9.8596	0.8863	0.0899
9736at147545	9.8484	0.882	0.0896
12652at147545	9.8334	0.4229	0.043
39989at147545	9.8286	0.8286	0.0843
111163at147545	9.8091	0.9319	0.095
4711at147545	9.8091	0.6601	0.0673
9236at147545	9.8045	0.9263	0.0945
28432at147545	9.7902	0.5185	0.053
2836at147545	9.7895	0.8346	0.0853
60657at147545	9.7752	0.6808	0.0696
54981at147545	9.7729	0.5908	0.0605
45495at147545	9.7698	0.3424	0.035
109787at147545	9.7683	0.8878	0.0909
111944at147545	9.7656	0.9361	0.0959
106069at147545	9.7654	0.5819	0.0596
33886at147545	9.7257	0.5279	0.0543
107606at147545	9.7241	0.8205	0.0844
81886at147545	9.7183	0.9014	0.0927
29745at147545	9.7083	0.9384	0.0967
95926at147545	9.7081	0.8286	0.0853
90579at147545	9.6993	0.2773	0.0286
6378at147545	9.6971	0.811	0.0836
62642at147545	9.6714	0.5928	0.0613
109790at147545	9.6636	0.6284	0.065
15201at147545	9.6371	0.801	0.0831
39535at147545	9.6191	0.9043	0.094
106778at147545	9.6184	0.9125	0.0949
64177at147545	9.6135	0.8439	0.0878
55858at147545	9.6122	0.6436	0.067
15436at147545	9.6038	0.758	0.0789
54494at147545	9.5676	0.9667	0.101
12780at147545	9.5621	0.8715	0.0911
89167at147545	9.5563	0.4834	0.0506
93635at147545	9.5473	0.8937	0.0936
50723at147545	9.5461	0.9278	0.0972
47474at147545	9.5404	0.8688	0.0911
116790at147545	9.5339	0.8354	0.0876
119648at147545	9.5309	0.5067	0.0532
6495at147545	9.5033	0.9954	0.1047
34687at147545	9.4985	0.641	0.0675
66521at147545	9.4732	0.718	0.0758
75348at147545	9.4584	0.5778	0.0611
46032at147545	9.4575	0.5033	0.0532
94487at147545	9.4164	0.8841	0.0939
62464at147545	9.4128	0.5212	0.0554
39471at147545	9.4077	0.654	0.0695
95916at147545	9.4016	0.6748	0.0718
8125at147545	9.3807	0.4348	0.0464
34428at147545	9.3726	0.9187	0.098
64300at147545	9.3509	0.5581	0.0597
84312at147545	9.3248	0.871	0.0934
111560at147545	9.3223	0.9339	0.1002
64011at147545	9.3222	0.3624	0.0389
16673at147545	9.3072	0.884	0.095
59980at147545	9.2874	0.5993	0.0645
115666at147545	9.2836	0.6762	0.0728
57665at147545	9.2817	0.6981	0.0752
105354at147545	9.2784	0.4525	0.0488
50485at147545	9.2783	0.6867	0.074
9906at147545	9.2727	0.9097	0.0981
39470at147545	9.2654	0.4353	0.047
86815at147545	9.2578	0.9018	0.0974
13748at147545	9.2417	0.8892	0.0962
100882at147545	9.2365	0.9206	0.0997
73019at147545	9.2357	0.6226	0.0674
84028at147545	9.2137	0.424	0.046
73403at147545	9.1961	0.7755	0.0843
25011at147545	9.1921	0.4786	0.0521
61233at147545	9.1784	0.8666	0.0944
77102at147545	9.1696	0.8002	0.0873
11104at147545	9.1568	0.5588	0.061
33412at147545	9.1504	0.4573	0.05
83229at147545	9.1309	0.6057	0.0663
114380at147545	9.1198	0.6006	0.0659
16461at147545	9.1012	0.7488	0.0823
119464at147545	9.0744	0.3094	0.0341
101795at147545	9.668	0.6464	0.0669
66148at147545	9.0664	0.8739	0.0964
9584at147545	9.0374	0.4376	0.0484
104083at147545	9.288	0.8074	0.0869
90628at147545	9.0272	0.8108	0.0898
79344at147545	9.114	0.7925	0.087
44291at147545	8.9917	0.8937	0.0994
8037at147545	8.9742	0.5356	0.0597
16715at147545	8.9632	0.9587	0.107
12493at147545	8.9449	0.3518	0.0393
63327at147545	8.9343	0.7267	0.0813
41304at147545	8.9322	0.371	0.0415
14765at147545	8.9267	0.3962	0.0444
45215at147545	8.9238	0.5791	0.0649
103870at147545	8.9209	0.7138	0.08
5783at147545	8.9168	0.9159	0.1027
106146at147545	8.9068	0.8982	0.1008
3962at147545	8.8999	0.652	0.0733
22650at147545	8.8912	0.5928	0.0667
41472at147545	8.8872	0.715	0.0805
111913at147545	8.8839	0.9251	0.1041
51844at147545	8.8768	0.4122	0.0464
3807at147545	8.8459	0.529	0.0598
23644at147545	8.8452	0.6008	0.0679
73444at147545	8.8449	0.3742	0.0423
6652at147545	8.8133	0.3498	0.0397
83664at147545	8.8073	0.856	0.0972
28864at147545	8.8064	0.5531	0.0628
87398at147545	8.8048	0.8261	0.0938
81638at147545	8.8027	0.7958	0.0904
58034at147545	8.7878	0.8057	0.0917
86067at147545	8.7859	0.3825	0.0435
46169at147545	8.7766	0.4354	0.0496
60818at147545	8.7678	0.8794	0.1003
70947at147545	8.7478	0.8083	0.0924
86398at147545	8.7338	0.3858	0.0442
30895at147545	8.7241	0.8175	0.0937
26997at147545	8.7133	0.5882	0.0675
100596at147545	8.6953	0.5959	0.0685
576at147545	8.6895	0.3571	0.0411
12299at147545	8.6806	0.8474	0.0976
10553at147545	8.6779	0.226	0.026
44550at147545	8.6749	0.4481	0.0517
65565at147545	8.6733	0.7169	0.0827
91704at147545	8.6729	0.5917	0.0682
33327at147545	8.6714	0.8077	0.0932
101788at147545	8.6617	0.8207	0.0948
24805at147545	8.6499	0.7276	0.0841
56919at147545	8.6382	0.4372	0.0506
62665at147545	8.6361	0.9136	0.1058
5747at147545	8.6351	0.4333	0.0502
5450at147545	8.6335	0.8868	0.1027
41454at147545	8.6318	0.8376	0.097
20796at147545	8.6293	0.852	0.0987
102449at147545	8.6061	0.8373	0.0973
70136at147545	8.6024	0.7014	0.0815
36757at147545	8.5978	0.531	0.0618
85258at147545	8.5935	0.8024	0.0934
42537at147545	8.5918	0.804	0.0936
97589at147545	8.5896	0.7508	0.0874
51773at147545	8.5889	0.2053	0.0239
88519at147545	8.5869	0.3019	0.0352
53480at147545	8.5819	0.6797	0.0792
21061at147545	8.5728	0.8998	0.105
56377at147545	8.5631	0.5763	0.0673
11895at147545	8.5521	0.6636	0.0776
19749at147545	8.5489	0.3917	0.0458
24109at147545	8.5353	0.642	0.0752
70641at147545	8.5346	0.9007	0.1055
103811at147545	8.5095	0.873	0.1026
52700at147545	8.5072	0.4731	0.0556
64321at147545	8.4916	0.3509	0.0413
24930at147545	8.4799	0.5149	0.0607
105481at147545	8.4761	0.322	0.038
89245at147545	8.4608	0.8234	0.0973
56239at147545	8.4523	0.8793	0.104
92968at147545	8.4466	0.8767	0.1038
1537at147545	8.4451	0.7411	0.0878
29887at147545	8.4418	0.5798	0.0687
52017at147545	8.4412	0.5015	0.0594
93168at147545	8.4378	0.6393	0.0758
41528at147545	8.4334	0.9444	0.112
99732at147545	8.4275	0.7562	0.0897
22533at147545	8.4231	0.9384	0.1114
41665at147545	8.4104	0.7541	0.0897
56431at147545	8.3821	0.9173	0.1094
27129at147545	8.3726	0.7149	0.0854
92310at147545	8.3704	0.8715	0.1041
107009at147545	8.3467	0.6564	0.0786
24668at147545	8.3439	0.3732	0.0447
47037at147545	8.3427	0.5333	0.0639
26701at147545	8.3323	0.6103	0.0732
109952at147545	8.3209	0.6603	0.0793
91240at147545	8.3098	0.7714	0.0928
35700at147545	8.2884	0.7713	0.0931
25366at147545	8.2845	0.6047	0.073
14662at147545	8.2744	0.8479	0.1025
99875at147545	8.2696	0.3324	0.0402
40599at147545	8.2663	0.8042	0.0973
51186at147545	8.2648	0.8017	0.097
80485at147545	8.2589	0.7409	0.0897
46940at147545	8.2574	0.8381	0.1015
80518at147545	8.2422	0.5552	0.0674
70457at147545	8.2214	0.5001	0.0608
16093at147545	8.2149	0.328	0.0399
100432at147545	8.2148	0.8428	0.1026
98260at147545	8.2126	0.8194	0.0998
26140at147545	8.2123	0.9035	0.11
11902at147545	8.2112	0.5119	0.0623
99862at147545	8.1785	0.5976	0.0731
101901at147545	8.1775	0.8687	0.1062
9226at147545	8.1729	0.6967	0.0852
115563at147545	8.1715	0.8376	0.1025
96592at147545	8.1708	0.6291	0.077
115520at147545	8.1685	0.6652	0.0814
2412at147545	8.1665	0.2431	0.0298
40437at147545	8.1548	0.4627	0.0567
33975at147545	8.1496	0.7094	0.087
47410at147545	8.1461	0.2527	0.031
77079at147545	8.1424	0.9071	0.1114
105463at147545	8.1419	0.5996	0.0736
53825at147545	8.1413	0.5661	0.0695
67933at147545	8.1389	0.7147	0.0878
53718at147545	8.1355	0.7456	0.0916
72947at147545	8.1324	0.8794	0.1081
98271at147545	8.1199	0.146	0.018
38669at147545	8.1178	0.7806	0.0962
53619at147545	8.1156	0.713	0.0879
95064at147545	8.1011	0.89	0.1099
22758at147545	8.0996	0.5762	0.0711
96685at147545	8.0995	0.3865	0.0477
51271at147545	8.0957	0.979	0.1209
67173at147545	8.0785	0.8608	0.1066
12222at147545	8.0722	0.6449	0.0799
87135at147545	8.0624	0.7704	0.0955
88951at147545	8.0619	0.538	0.0667
17400at147545	8.0536	0.5138	0.0638
55872at147545	8.518	0.4927	0.0578
12769at147545	8.0462	0.7758	0.0964
6116at147545	8.0461	0.3864	0.048
79046at147545	8.438	0.5046	0.0598
23065at147545	8.0429	0.752	0.0935
26838at147545	8.0426	0.4337	0.0539
17377at147545	8.0413	0.9083	0.113
5587at147545	8.413	0.8655	0.1029
94346at147545	8.0397	0.4631	0.0576
22248at147545	8.0389	0.8027	0.0998
58021at147545	8.0306	0.6813	0.0848
67649at147545	8.0246	0.8181	0.102
73025at147545	8.0156	0.2953	0.0368
73088at147545	8.0107	0.6899	0.0861
23066at147545	8.0101	0.535	0.0668
53995at147545	8.0065	0.4081	0.051
82180at147545	8.0042	0.872	0.1089
52182at147545	8.031	0.807	0.1005
69383at147545	8.008	0.7997	0.0999
87719at147545	8.7	0.9064	0.1042
96368at147545	8.05	0.8751	0.1087
19375at147545	8.05	0.5855	0.0727
88989at147545	7.9934	0.6727	0.0842
11355at147545	7.9797	0.815	0.1021
65658at147545	7.9683	0.2355	0.0296
2090at147545	7.9673	0.6986	0.0877
18093at147545	7.9665	0.8689	0.1091
6006at147545	7.9598	0.924	0.1161
70779at147545	7.9508	0.9065	0.114
101552at147545	7.9492	0.9548	0.1201
83486at147545	7.9467	0.8996	0.1132
24745at147545	7.9412	0.3669	0.0462
90947at147545	7.9365	0.6359	0.0801
18528at147545	7.9353	0.6038	0.0761
120752at147545	7.9012	0.9441	0.1195
39754at147545	7.8989	0.2932	0.0371
52476at147545	7.8981	0.4934	0.0625
14249at147545	7.8843	0.8337	0.1057
19509at147545	7.8836	0.535	0.0679
108411at147545	7.8724	0.8739	0.111
118289at147545	7.8697	0.2889	0.0367
11746at147545	7.8663	0.8696	0.1105
113928at147545	7.8509	0.7134	0.0909
93735at147545	7.8509	0.684	0.0871
85166at147545	7.8297	0.4028	0.0514
88971at147545	7.8259	0.8909	0.1138
98634at147545	7.8183	0.4815	0.0616
70400at147545	7.8178	0.9159	0.1172
30788at147545	7.8067	0.3212	0.0411
71371at147545	7.8062	0.509	0.0652
55390at147545	7.7943	0.6794	0.0872
37162at147545	7.7883	0.8571	0.1101
28553at147545	7.7823	0.495	0.0636
26609at147545	7.7706	0.3509	0.0452
66585at147545	7.7603	0.7723	0.0995
107615at147545	7.7595	0.6987	0.09
10234at147545	7.7572	0.5812	0.0749
7824at147545	7.7555	0.2303	0.0297
30233at147545	7.7521	0.6683	0.0862
77610at147545	7.7516	0.8278	0.1068
79296at147545	7.7481	0.8265	0.1067
7161at147545	7.7441	0.7294	0.0942
46947at147545	7.7437	0.8853	0.1143
48044at147545	7.7428	0.9473	0.1223
45159at147545	7.7367	0.5652	0.073
7286at147545	7.7195	0.4201	0.0544
96837at147545	7.7133	0.6626	0.0859
42725at147545	7.7129	0.5709	0.074
105359at147545	7.7106	0.9282	0.1204
55808at147545	7.7052	0.6569	0.0853
65076at147545	7.7043	0.56	0.0727
88995at147545	7.7033	0.779	0.1011
17783at147545	7.6989	0.7959	0.1034
